File name,Count,File Size (in MB),Difference in file size,Difference in count,Detection time (sec),Detection FPS,Encoding,Conversion Time (sec),Video Length,Time of Day,Weather
nightSouthKorea-bitrate-500.mov,27,0.826038,,,128.241300821304,3.55039234682277,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '506', 'fps': '25'}",7.88894271850586,12.96,,
nightSouthKorea-bitrate-4500.mov,26,7.38889,,,131.215079307556,3.5761477560012,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4558', 'fps': '25'}",10.9829103946686,12.96,,
nightSouthKorea-bitrate-4000.mov,28,6.574034,,,130.681228637695,3.41204464660061,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4055', 'fps': '25'}",10.4470481872559,12.96,,
nightSouthKorea-bitrate-3500.mov,27,5.757982,,,130.332457780838,3.4676235342055,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '3551', 'fps': '25'}",10.2040569782257,12.96,,
nightSouthKorea-bitrate-3000.mov,27,4.940125,,,133.613841056824,3.3610136896123,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '3046', 'fps': '25'}",9.83393287658691,12.96,,
nightSouthKorea-bitrate-2500.mov,28,4.122163,,,130.467875957489,3.44275863945492,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '2541', 'fps': '25'}",9.1541850566864,12.96,,
nightSouthKorea-bitrate-2000.mov,26,3.301838,,,130.827471733093,3.75897834961533,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '2035', 'fps': '25'}",8.76319527626038,12.96,,
nightSouthKorea-bitrate-1500.mov,27,2.475123,,,130.37099981308,3.75377628251772,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '1524', 'fps': '25'}",8.29532337188721,12.96,,
nightSouthKorea-bitrate-1000.mov,28,1.648068,,,131.107380151749,3.57633756491046,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '1014', 'fps': '25'}",7.94407296180725,12.96,,
kukuNew.mp4,227,,,,1846.08335614204,,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1645', 'fps': '97'}",0,174.040533333333,Night,Clear
kukuNew-resolutionWidth-768.mp4,220,13.741148,,,1403.98321938515,5.21347063352988,"{'codec': 'h264', 'profile': 'High', 'resolution': '768x432', 'bitrate': '628', 'fps': '97'}",25.4859564304352,174.040533333333,,
kukuNew-resolutionWidth-512.mp4,224,6.753715,,,1291.24846506119,5.68439319337073,"{'codec': 'h264', 'profile': 'High', 'resolution': '512x288', 'bitrate': '307', 'fps': '97'}",17.3150856494904,174.040533333333,,
kukuNew-resolutionWidth-412.mp4,223,4.937613,,,1221.24570870399,4.98878739396747,"{'codec': 'h264', 'profile': 'High', 'resolution': '412x232', 'bitrate': '224', 'fps': '97'}",15.4224791526794,174.040533333333,,
kukuNew-resolutionWidth-312.mp4,234,2.967748,,,1149.91173529625,5.46675459655535,"{'codec': 'h264', 'profile': 'High', 'resolution': '312x176', 'bitrate': '133', 'fps': '97'}",12.895334482193,174.040533333333,,
kukuNew-resolutionWidth-1024.mp4,221,21.959301,,,1520.71985840797,5.23930861468755,"{'codec': 'h264', 'profile': 'High', 'resolution': '1024x576', 'bitrate': '1006', 'fps': '97'}",38.1741244792938,174.040533333333,,
kukuNew-fps-7.mp4,218,25.85085,,,391.521121501923,4.93641071517682,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1185', 'fps': '7'}",0.108141422271729,174.285714285714,,
kukuNew-fps-25.mp4,226,29.926062,,,1429.05290484428,5.1217178676023,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1372', 'fps': '25'}",0.12951135635376,174.12,,
kukuNew-fps-22.mp4,228,29.618074,,,1250.22464728355,4.89127932423694,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1358', 'fps': '22'}",0.125602245330811,174.136363636364,,
kukuNew-fps-19.mp4,220,28.985049,,,1073.32682466507,4.33069813073851,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1329', 'fps': '19'}",0.106563091278076,174.157894736842,,
kukuNew-fps-16.mp4,216,28.659201,,,901.470465898514,4.97071989492668,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1314', 'fps': '16'}",0.113219976425171,174.1875,,
kukuNew-fps-13.mp4,222,28.27682,,,726.957146406174,4.26152983679532,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1297', 'fps': '13'}",0.134965896606445,174.153846153846,,
kukuNew-fps-10.mp4,222,27.26395,,,562.252712726593,3.76606720468272,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1251', 'fps': '10'}",0.101747751235962,174.2,,
kukuNew-bitrate-989.mp4,230,21.736498,,,1653.05122447014,4.51315061781673,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '996', 'fps': '97'}",37.9775288105011,174.040533333333,,
kukuNew-bitrate-825.mp4,224,18.143708,,,1657.84060120583,4.30877940279131,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '831', 'fps': '97'}",35.760972738266,174.040533333333,,
kukuNew-bitrate-661.mp4,230,14.551547,,,1663.04176235199,4.32477381930425,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '665', 'fps': '97'}",33.8705415725708,174.040533333333,,
kukuNew-bitrate-497.mp4,228,10.96162,,,1662.11180758476,4.03058096637085,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '500', 'fps': '97'}",30.8550844192505,174.040533333333,,
kukuNew-bitrate-333.mp4,228,7.372499,,,1655.83172941208,3.89418902839156,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '336', 'fps': '97'}",28.9667239189148,174.040533333333,,
kukuNew-bitrate-1645.mp4,223,36.11868,,,1663.23372626305,4.61706100406802,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1657', 'fps': '97'}",45.440945148468,174.040533333333,,
kukuNew-bitrate-1481.mp4,226,32.522277,,,1663.65767216682,4.47675863228726,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1492', 'fps': '97'}",42.9376404285431,174.040533333333,,
kukuNew-bitrate-1317.mp4,227,28.92472,,,1669.92912840843,4.70290791584271,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1326', 'fps': '97'}",41.1527647972107,174.040533333333,,
kukuNew-bitrate-1153.mp4,230,25.32946,,,1662.70892119408,4.45637676712602,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1161', 'fps': '97'}",38.6684558391571,174.040533333333,,
highwayNew.mp4,311,,,,3042.39298033714,2.5ish,"{'codec': 'h264', 'profile': 'avc1 / 0x31637661', 'resolution': '1920x1080', 'bitrate': '3551', 'fps': '97'}",0,210.0098,Day,Clear
highwayNew-resolutionWidth-768.mp4,312,19.205007,,,1995.36938881874,3.69613766622461,"{'codec': 'h264', 'profile': 'High', 'resolution': '768x432', 'bitrate': '728', 'fps': '97'}",42.4025790691376,210.0098,,
highwayNew-resolutionWidth-384.mp4,302,6.079298,,,1814.16134476662,4.30602675364332,"{'codec': 'h264', 'profile': 'High', 'resolution': '384x216', 'bitrate': '228', 'fps': '97'}",26.9220368862152,210.0098,,
highwayNew-resolutionWidth-284.mp4,301,3.614167,,,1711.26873803139,4.43899887412301,"{'codec': 'h264', 'profile': 'High', 'resolution': '284x160', 'bitrate': '134', 'fps': '97'}",24.8480932712555,210.0098,,
highwayNew-resolutionWidth-1536.mp4,313,60.578054,,,2512.4468126297,2.92562080800103,"{'codec': 'h264', 'profile': 'High', 'resolution': '1536x864', 'bitrate': '2304', 'fps': '97'}",103.894729375839,210.0098,,
highwayNew-resolutionWidth-1152.mp4,311,38.251668,,,2195.92189598083,3.20692879040023,"{'codec': 'h264', 'profile': 'High', 'resolution': '1152x648', 'bitrate': '1454', 'fps': '97'}",67.958263874054,210.0098,,
